;count_bees;count_hive;breed;club;zip_code;longtitude;latitude;distance_to_body_of_water;distance_to_field_pollen;incidents(3 months);amount_neighbours;purity;temp;humidity;windspeed;sun_hours;good_place
20751;258282.0;9.0;Apis mellifera carnica;Beedom;4181;14.2197;48.4574;168.0;222.0;0.0;7;0.8571428571428571;22;62;10;15;0
20752;211013.0;11.0;Apis mellifera carnica;Beedom;4181;14.2197;48.4574;234.0;139.0;0.0;7;0.8571428571428571;20;72;4;15;1
20753;131990.0;10.0;Apis mellifera carnica;Bienieten;3354;14.6625;48.0844;251.0;257.0;3.0;14;0.7142857142857143;20;72;4;15;1
20754;175986.0;6.0;Apis mellifera carnica;Beedom;3354;14.6625;48.0844;192.0;162.0;0.0;14;0.7142857142857143;20;72;4;15;0
20755;263700.0;10.0;Apis mellifera carnica;Bienierer;3354;14.6625;48.0844;251.0;260.0;4.0;14;0.7142857142857143;22;87;4;15;0
20756;300105.0;9.0;Apis mellifera carnica;Beedom;3354;14.6625;48.0844;192.0;163.0;6.0;14;0.7142857142857143;22;87;4;15;0
20757;535944.0;8.0;Apis mellifera ligustica;Bienierer;3354;14.6625;48.0844;162.0;172.0;0.0;14;0.7142857142857143;20;72;4;15;0
20758;509157.0;11.0;Apis mellifera carnica;Bienieten;3354;14.6625;48.0844;160.0;246.0;2.0;14;0.7142857142857143;22;62;10;15;1
20759;696020.0;10.0;Apis mellifera ligustica;Bienieten;3354;14.6625;48.0844;184.0;154.0;0.0;14;0.7142857142857143;22;76;1;15;1
20760;392448.0;12.0;Apis mellifera ligustica;Beeraten;3354;14.6625;48.0844;269.0;208.0;0.0;14;0.7142857142857143;22;87;4;15;0
20761;302400.0;9.0;Apis mellifera carnica;Beedom;3354;14.6625;48.0844;243.0;226.0;0.0;14;0.7142857142857143;22;87;4;15;1
20762;332892.0;7.0;Apis mellifera carnica;Bienieten;3354;14.6625;48.0844;238.0;231.0;0.0;14;0.7142857142857143;22;76;1;15;1
20763;467008.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3354;14.6625;48.0844;142.0;274.0;0.0;14;0.7142857142857143;22;62;10;15;1
20764;159615.0;9.0;Apis mellifera carnica;Beedom;3354;14.6625;48.0844;151.0;201.0;5.0;14;0.7142857142857143;22;87;4;15;0
20765;132300.0;7.0;Apis mellifera ligustica;Bienierer;3354;14.6625;48.0844;198.0;218.0;2.0;14;0.7142857142857143;22;62;10;15;0
20766;333229.0;13.0;Apis mellifera carnica;Beeraten;3354;14.6625;48.0844;229.0;206.0;0.0;14;0.7142857142857143;22;87;4;15;1
20767;522189.0;17.0;Apis mellifera ligustica;Beedom;7212;16.3329;47.7107;222.0;200.0;3.0;13;0.6923076923076923;20;72;4;15;1
20768;57008.0;4.0;Apis mellifera carnica;Bienieten;7212;16.3329;47.7107;115.0;170.0;1.0;13;0.6923076923076923;22;62;10;15;1
20769;764577.0;11.0;Apis mellifera ligustica;Beedom;7212;16.3329;47.7107;268.0;178.0;7.0;13;0.6923076923076923;22;62;10;15;0
20770;363690.0;10.0;Apis mellifera carnica;Bienierer;7212;16.3329;47.7107;210.0;152.0;0.0;13;0.6923076923076923;22;76;1;15;1
20771;569776.0;16.0;Apis mellifera carnica;Beeraten;7212;16.3329;47.7107;201.0;205.0;5.0;13;0.6923076923076923;20;72;4;15;0
20772;122976.0;6.0;Apis mellifera carnica;Beeraten;7212;16.3329;47.7107;177.0;152.0;0.0;13;0.6923076923076923;22;62;10;15;1
20773;635100.0;10.0;Apis mellifera carnica;Bienierer;7212;16.3329;47.7107;194.0;180.0;0.0;13;0.6923076923076923;22;62;10;15;1
20774;504915.0;15.0;Apis mellifera carnica;Beeraten;7212;16.3329;47.7107;211.0;201.0;2.0;13;0.6923076923076923;22;62;10;15;1
20775;130592.0;7.0;Apis mellifera carnica;Beeraten;7212;16.3329;47.7107;261.0;257.0;1.0;13;0.6923076923076923;22;76;1;15;1
20776;464210.0;10.0;Apis mellifera ligustica;Beeraten;7212;16.3329;47.7107;221.0;245.0;2.0;13;0.6923076923076923;22;87;4;15;1
20777;280998.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;7212;16.3329;47.7107;183.0;138.0;2.0;13;0.6923076923076923;22;87;4;15;1
20778;339822.0;14.0;Apis mellifera carnica;Beedom;7212;16.3329;47.7107;203.0;308.0;0.0;13;0.6923076923076923;22;76;1;15;0
20779;171670.0;10.0;Apis mellifera carnica;Beeraten;7212;16.3329;47.7107;290.0;150.0;1.0;13;0.6923076923076923;22;62;10;15;1
20780;396144.0;14.0;Apis mellifera ligustica;Beeraten;9640;12.9939;46.6605;136.0;198.0;2.0;10;0.7;22;87;4;15;1
20781;407069.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9640;12.9939;46.6605;238.0;142.0;4.0;10;0.7;22;76;1;15;0
20782;239952.0;12.0;Apis mellifera carnica;Bienierer;9640;12.9939;46.6605;179.0;176.0;0.0;10;0.7;22;87;4;15;1
20783;550422.0;9.0;Apis mellifera ligustica;Beeraten;9640;12.9939;46.6605;178.0;177.0;0.0;10;0.7;20;72;4;15;1
20784;197064.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;9640;12.9939;46.6605;117.0;184.0;6.0;10;0.7;22;87;4;15;0
20785;240736.0;8.0;Apis mellifera carnica;Beedom;9640;12.9939;46.6605;291.0;233.0;4.0;10;0.7;22;62;10;15;0
20786;329982.0;6.0;Apis mellifera carnica;Beedom;9640;12.9939;46.6605;193.0;258.0;0.0;10;0.7;22;76;1;15;1
20787;388200.0;12.0;Apis mellifera carnica;Beeraten;9640;12.9939;46.6605;172.0;211.0;0.0;10;0.7;22;76;1;15;1
20788;535920.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;9640;12.9939;46.6605;194.0;180.0;3.0;10;0.7;22;62;10;15;1
20789;87510.0;10.0;Apis mellifera carnica;Bienierer;9640;12.9939;46.6605;204.0;151.0;0.0;10;0.7;22;87;4;15;0
20790;419230.0;10.0;Apis mellifera carnica;Bienierer;8323;15.6717;47.0196;229.0;204.0;3.0;9;0.5555555555555556;22;76;1;15;1
20791;263094.0;6.0;Apis mellifera carnica;Bienieten;8323;15.6717;47.0196;204.0;137.0;0.0;9;0.5555555555555556;22;62;10;15;1
20792;553098.0;14.0;Apis mellifera ligustica;Bienierer;8323;15.6717;47.0196;191.0;208.0;0.0;9;0.5555555555555556;20;72;4;15;1
20793;197748.0;12.0;Apis mellifera ligustica;Beedom;8323;15.6717;47.0196;151.0;256.0;0.0;9;0.5555555555555556;22;87;4;15;1
20794;319830.0;15.0;Apis mellifera ligustica;Bienieten;8323;15.6717;47.0196;169.0;192.0;0.0;9;0.5555555555555556;22;87;4;15;1
20795;430365.0;13.0;Apis mellifera carnica;Beeraten;8323;15.6717;47.0196;201.0;221.0;0.0;9;0.5555555555555556;22;76;1;15;0
20796;793668.0;12.0;Apis mellifera carnica;Beeraten;8323;15.6717;47.0196;226.0;228.0;0.0;9;0.5555555555555556;22;62;10;15;0
20797;772176.0;12.0;Apis mellifera ligustica;Beedom;8323;15.6717;47.0196;181.0;217.0;6.0;9;0.5555555555555556;22;62;10;15;0
20798;588180.0;12.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8323;15.6717;47.0196;172.0;221.0;5.0;9;0.5555555555555556;20;72;4;15;0
20799;303888.0;8.0;Apis mellifera ligustica;Bienierer;9161;14.3216;46.5661;192.0;266.0;2.0;17;0.6470588235294118;22;87;4;15;1
20800;828888.0;12.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;157.0;195.0;1.0;17;0.6470588235294118;22;62;10;15;1
20801;152028.0;12.0;Apis mellifera ligustica;Beeraten;9161;14.3216;46.5661;179.0;219.0;0.0;17;0.6470588235294118;22;87;4;15;1
20802;646344.0;12.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;129.0;258.0;0.0;17;0.6470588235294118;22;87;4;15;1
20803;107790.0;6.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;291.0;151.0;3.0;17;0.6470588235294118;22;62;10;15;1
20804;450461.0;11.0;Apis mellifera carnica;Bienierer;9161;14.3216;46.5661;193.0;144.0;2.0;17;0.6470588235294118;22;62;10;15;1
20805;282919.0;7.0;Apis mellifera carnica;Bienieten;9161;14.3216;46.5661;140.0;219.0;1.0;17;0.6470588235294118;22;76;1;15;1
20806;181357.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9161;14.3216;46.5661;183.0;204.0;0.0;17;0.6470588235294118;22;76;1;15;0
20807;114008.0;8.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;210.0;267.0;3.0;17;0.6470588235294118;22;62;10;15;1
20808;312948.0;9.0;Apis mellifera carnica;Bienierer;9161;14.3216;46.5661;137.0;166.0;0.0;17;0.6470588235294118;22;87;4;15;1
20809;107504.0;8.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;227.0;131.0;0.0;17;0.6470588235294118;22;76;1;15;1
20810;41055.0;3.0;Apis mellifera ligustica;Beedom;9161;14.3216;46.5661;195.0;193.0;0.0;17;0.6470588235294118;20;72;4;15;1
20811;120813.0;11.0;Apis mellifera carnica;Bienierer;9161;14.3216;46.5661;176.0;195.0;0.0;17;0.6470588235294118;20;72;4;15;1
20812;792470.0;14.0;Apis mellifera ligustica;Beedom;9161;14.3216;46.5661;86.0;188.0;5.0;17;0.6470588235294118;22;76;1;15;0
20813;455500.0;10.0;Apis mellifera carnica;Beedom;9161;14.3216;46.5661;215.0;99.0;0.0;17;0.6470588235294118;22;62;10;15;1
20814;273669.0;11.0;Apis mellifera ligustica;Bienierer;9161;14.3216;46.5661;196.0;211.0;1.0;17;0.6470588235294118;22;87;4;15;0
20815;644844.0;12.0;Apis mellifera carnica;Bienierer;9161;14.3216;46.5661;219.0;203.0;2.0;17;0.6470588235294118;20;72;4;15;1
20816;346434.0;11.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;274.0;140.0;0.0;21;0.7619047619047619;22;76;1;15;1
20817;567774.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;4083;13.9038;48.4149;220.0;221.0;0.0;21;0.7619047619047619;22;87;4;15;1
20818;148000.0;5.0;Apis mellifera carnica;Beedom;4083;13.9038;48.4149;221.0;199.0;7.0;21;0.7619047619047619;22;62;10;15;0
20819;265640.0;8.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;120.0;186.0;0.0;21;0.7619047619047619;22;76;1;15;1
20820;282524.0;11.0;Apis mellifera carnica;Bienierer;4083;13.9038;48.4149;166.0;197.0;0.0;21;0.7619047619047619;22;76;1;15;1
20821;97325.0;17.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;121.0;131.0;0.0;21;0.7619047619047619;22;62;10;15;1
20822;634322.0;13.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;153.0;106.0;0.0;21;0.7619047619047619;20;72;4;15;0
20823;568410.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;4083;13.9038;48.4149;230.0;235.0;0.0;21;0.7619047619047619;22;87;4;15;0
20824;303355.0;5.0;Apis mellifera ligustica;Bienierer;4083;13.9038;48.4149;181.0;234.0;0.0;21;0.7619047619047619;20;72;4;15;1
20825;425028.0;12.0;Apis mellifera mellifera;Beeraten;4083;13.9038;48.4149;178.0;188.0;6.0;21;0.7619047619047619;22;62;10;15;0
20826;81214.0;7.0;Apis mellifera carnica;Bienieten;4083;13.9038;48.4149;195.0;143.0;3.0;21;0.7619047619047619;20;72;4;15;1
20827;189063.0;3.0;Apis mellifera carnica;Bienieten;4083;13.9038;48.4149;262.0;190.0;5.0;21;0.7619047619047619;22;62;10;15;0
20828;117455.0;5.0;Apis mellifera carnica;Bienieten;4083;13.9038;48.4149;263.0;193.0;8.0;21;0.7619047619047619;22;62;10;15;0
20829;296478.0;9.0;Apis mellifera carnica;Bienierer;4083;13.9038;48.4149;146.0;134.0;0.0;21;0.7619047619047619;22;87;4;15;1
20830;386082.0;18.0;Apis mellifera carnica;Bienieten;4083;13.9038;48.4149;197.0;131.0;1.0;21;0.7619047619047619;22;62;10;15;1
20831;249795.0;13.0;Apis mellifera mellifera;Bienenzuchtverein Ö;4083;13.9038;48.4149;211.0;207.0;3.0;21;0.7619047619047619;22;76;1;15;1
20832;183186.0;3.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;121.0;233.0;4.0;21;0.7619047619047619;22;62;10;15;0
20833;487634.0;7.0;Apis mellifera ligustica;Bienieten;4083;13.9038;48.4149;187.0;183.0;0.0;21;0.7619047619047619;20;72;4;15;1
20834;496944.0;12.0;Apis mellifera carnica;Beeraten;4083;13.9038;48.4149;226.0;267.0;2.0;21;0.7619047619047619;22;62;10;15;1
20835;229680.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;4083;13.9038;48.4149;233.0;189.0;0.0;21;0.7619047619047619;22;87;4;15;0
20836;525732.0;12.0;Apis mellifera carnica;Bienieten;4083;13.9038;48.4149;190.0;192.0;1.0;21;0.7619047619047619;22;62;10;15;0
20837;432168.0;11.0;Apis mellifera ligustica;Bienieten;9082;14.1379;46.6189;229.0;226.0;0.0;11;0.7272727272727273;22;62;10;15;1
20838;551052.0;12.0;Apis mellifera carnica;Bienieten;9082;14.1379;46.6189;213.0;127.0;0.0;11;0.7272727272727273;20;72;4;15;1
20839;503172.0;12.0;Apis mellifera carnica;Beeraten;9082;14.1379;46.6189;215.0;265.0;0.0;11;0.7272727272727273;22;62;10;15;1
20840;431064.0;9.0;Apis mellifera carnica;Beeraten;9082;14.1379;46.6189;187.0;238.0;1.0;11;0.7272727272727273;22;62;10;15;1
20841;119530.0;5.0;Apis mellifera carnica;Beeraten;9082;14.1379;46.6189;171.0;217.0;0.0;11;0.7272727272727273;22;76;1;15;0
20842;187240.0;5.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9082;14.1379;46.6189;236.0;219.0;6.0;11;0.7272727272727273;22;62;10;15;0
20843;49680.0;8.0;Apis mellifera ligustica;Bienierer;9082;14.1379;46.6189;159.0;107.0;3.0;11;0.7272727272727273;22;76;1;15;1
20844;297689.0;7.0;Apis mellifera carnica;Bienieten;9082;14.1379;46.6189;238.0;214.0;8.0;11;0.7272727272727273;22;87;4;15;0
20845;274752.0;9.0;Apis mellifera carnica;Bienierer;9082;14.1379;46.6189;278.0;228.0;0.0;11;0.7272727272727273;20;72;4;15;1
20846;111298.0;11.0;Apis mellifera carnica;Beeraten;9082;14.1379;46.6189;134.0;209.0;8.0;11;0.7272727272727273;22;87;4;15;0
20847;188793.0;9.0;Apis mellifera carnica;Bienieten;9082;14.1379;46.6189;203.0;216.0;0.0;11;0.7272727272727273;20;72;4;15;1
20848;549122.0;14.0;Apis mellifera ligustica;Bienenzuchtverein Ö;7042;16.4845;47.7752;172.0;276.0;0.0;20;0.6;20;72;4;15;1
20849;500832.0;8.0;Apis mellifera ligustica;Bienierer;7042;16.4845;47.7752;193.0;187.0;0.0;20;0.6;22;62;10;15;1
20850;185840.0;10.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;173.0;187.0;0.0;20;0.6;22;87;4;15;1
20851;192768.0;8.0;Apis mellifera mellifera;Bienenzuchtverein Ö;7042;16.4845;47.7752;243.0;218.0;0.0;20;0.6;22;87;4;15;1
20852;90391.0;7.0;Apis mellifera mellifera;Bienierer;7042;16.4845;47.7752;202.0;213.0;0.0;20;0.6;20;72;4;15;1
20853;455690.0;10.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;250.0;202.0;3.0;20;0.6;20;72;4;15;1
20854;691560.0;10.0;Apis mellifera ligustica;Bienenzuchtverein Ö;7042;16.4845;47.7752;252.0;119.0;6.0;20;0.6;22;62;10;15;0
20855;129080.0;10.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;195.0;146.0;0.0;20;0.6;22;76;1;15;0
20856;370458.0;11.0;Apis mellifera carnica;Beedom;7042;16.4845;47.7752;270.0;188.0;0.0;20;0.6;22;87;4;15;1
20857;731796.0;13.0;Apis mellifera carnica;Bienieten;7042;16.4845;47.7752;130.0;231.0;0.0;20;0.6;22;76;1;15;1
20858;253578.0;13.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;259.0;208.0;1.0;20;0.6;22;87;4;15;1
20859;170436.0;12.0;Apis mellifera carnica;Beedom;7042;16.4845;47.7752;192.0;306.0;4.0;20;0.6;22;62;10;15;0
20860;642310.0;10.0;Apis mellifera ligustica;Beeraten;7042;16.4845;47.7752;98.0;142.0;2.0;20;0.6;22;62;10;15;1
20861;36195.0;5.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;220.0;195.0;2.0;20;0.6;20;72;4;15;1
20862;570110.0;10.0;Apis mellifera carnica;Bienierer;7042;16.4845;47.7752;204.0;143.0;3.0;20;0.6;20;72;4;15;1
20863;457830.0;9.0;Apis mellifera carnica;Beeraten;7042;16.4845;47.7752;176.0;216.0;0.0;20;0.6;22;76;1;15;1
20864;233508.0;11.0;Apis mellifera carnica;Bienieten;7042;16.4845;47.7752;234.0;138.0;0.0;20;0.6;20;72;4;15;1
20865;333040.0;10.0;Apis mellifera carnica;Beedom;7042;16.4845;47.7752;230.0;133.0;1.0;20;0.6;20;72;4;15;1
20866;93555.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;7042;16.4845;47.7752;190.0;193.0;3.0;20;0.6;22;62;10;15;1
20867;528892.0;13.0;Apis mellifera mellifera;Beeraten;7042;16.4845;47.7752;161.0;195.0;0.0;20;0.6;22;87;4;15;0
20868;117420.0;10.0;Apis mellifera carnica;Beeraten;4261;14.4498;48.5652;156.0;252.0;0.0;12;0.6666666666666666;22;76;1;15;1
20869;373239.0;9.0;Apis mellifera carnica;Bienierer;4261;14.4498;48.5652;186.0;212.0;0.0;12;0.6666666666666666;22;62;10;15;1
20870;98088.0;12.0;Apis mellifera carnica;Bienieten;4261;14.4498;48.5652;178.0;140.0;1.0;12;0.6666666666666666;22;87;4;15;1
20871;264528.0;12.0;Apis mellifera carnica;Bienierer;4261;14.4498;48.5652;159.0;187.0;2.0;12;0.6666666666666666;20;72;4;15;1
20872;91672.0;8.0;Apis mellifera carnica;Bienierer;4261;14.4498;48.5652;183.0;199.0;4.0;12;0.6666666666666666;22;87;4;15;0
20873;755084.0;11.0;Apis mellifera ligustica;Bienierer;4261;14.4498;48.5652;188.0;247.0;0.0;12;0.6666666666666666;20;72;4;15;1
20874;342330.0;10.0;Apis mellifera carnica;Bienierer;4261;14.4498;48.5652;102.0;112.0;0.0;12;0.6666666666666666;20;72;4;15;1
20875;65653.0;7.0;Apis mellifera carnica;Beeraten;4261;14.4498;48.5652;162.0;214.0;0.0;12;0.6666666666666666;22;87;4;15;0
20876;675822.0;14.0;Apis mellifera ligustica;Bienieten;4261;14.4498;48.5652;174.0;217.0;2.0;12;0.6666666666666666;22;87;4;15;1
20877;107024.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;4261;14.4498;48.5652;231.0;188.0;0.0;12;0.6666666666666666;22;87;4;15;0
20878;58068.0;9.0;Apis mellifera ligustica;Bienieten;4261;14.4498;48.5652;199.0;249.0;2.0;12;0.6666666666666666;22;87;4;15;0
20879;332676.0;9.0;Apis mellifera ligustica;Beeraten;4261;14.4498;48.5652;174.0;166.0;2.0;12;0.6666666666666666;22;62;10;15;1
20880;736450.0;11.0;Apis mellifera ligustica;Beedom;1070;16.349;48.2023;149.0;236.0;5.0;8;0.5;20;72;4;15;0
20881;238365.0;9.0;Apis mellifera carnica;Beeraten;1070;16.349;48.2023;200.0;224.0;3.0;8;0.5;22;87;4;15;1
20882;684940.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;1070;16.349;48.2023;141.0;208.0;0.0;8;0.5;22;76;1;15;1
20883;166419.0;9.0;Apis mellifera mellifera;Beedom;1070;16.349;48.2023;142.0;208.0;0.0;8;0.5;22;76;1;15;1
20884;58900.0;4.0;Apis mellifera ligustica;Bienenzuchtverein Ö;1070;16.349;48.2023;222.0;188.0;0.0;8;0.5;20;72;4;15;1
20885;696399.0;11.0;Apis mellifera carnica;Beeraten;1070;16.349;48.2023;265.0;171.0;6.0;8;0.5;20;72;4;15;0
20886;379470.0;10.0;Apis mellifera carnica;Bienieten;1070;16.349;48.2023;202.0;149.0;0.0;8;0.5;22;76;1;15;1
20887;188820.0;5.0;Apis mellifera ligustica;Bienierer;1070;16.349;48.2023;202.0;169.0;0.0;8;0.5;20;72;4;15;1
20888;500423.0;11.0;Apis mellifera mellifera;Bienieten;2391;16.1857;48.1076;194.0;180.0;0.0;22;0.6363636363636364;20;72;4;15;1
20889;113960.0;11.0;Apis mellifera carnica;Beeraten;2391;16.1857;48.1076;205.0;186.0;3.0;22;0.6363636363636364;22;76;1;15;1
20890;663530.0;10.0;Apis mellifera ligustica;Beeraten;2391;16.1857;48.1076;282.0;145.0;0.0;22;0.6363636363636364;22;76;1;15;1
20891;580085.0;11.0;Apis mellifera carnica;Beeraten;2391;16.1857;48.1076;199.0;192.0;2.0;22;0.6363636363636364;22;87;4;15;1
20892;71320.0;4.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2391;16.1857;48.1076;224.0;205.0;0.0;22;0.6363636363636364;22;62;10;15;0
20893;361832.0;8.0;Apis mellifera ligustica;Beedom;2391;16.1857;48.1076;261.0;144.0;0.0;22;0.6363636363636364;22;76;1;15;1
20894;620820.0;10.0;Apis mellifera carnica;Bienierer;2391;16.1857;48.1076;261.0;220.0;0.0;22;0.6363636363636364;22;87;4;15;1
20895;352058.0;7.0;Apis mellifera ligustica;Beeraten;2391;16.1857;48.1076;188.0;159.0;2.0;22;0.6363636363636364;20;72;4;15;1
20896;91128.0;4.0;Apis mellifera carnica;Beedom;2391;16.1857;48.1076;153.0;176.0;2.0;22;0.6363636363636364;22;87;4;15;1
20897;355671.0;9.0;Apis mellifera carnica;Beedom;2391;16.1857;48.1076;222.0;88.0;4.0;22;0.6363636363636364;22;87;4;15;0
20898;317916.0;12.0;Apis mellifera carnica;Beedom;2391;16.1857;48.1076;169.0;251.0;0.0;22;0.6363636363636364;22;62;10;15;1
20899;449560.0;10.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2391;16.1857;48.1076;186.0;171.0;6.0;22;0.6363636363636364;20;72;4;15;0
20900;323768.0;8.0;Apis mellifera carnica;Bienieten;2391;16.1857;48.1076;174.0;295.0;0.0;22;0.6363636363636364;20;72;4;15;0
20901;178839.0;9.0;Apis mellifera carnica;Beedom;2391;16.1857;48.1076;180.0;201.0;3.0;22;0.6363636363636364;22;76;1;15;1
20902;437635.0;11.0;Apis mellifera carnica;Bienieten;2391;16.1857;48.1076;164.0;234.0;2.0;22;0.6363636363636364;22;87;4;15;1
20903;520191.0;9.0;Apis mellifera carnica;Bienieten;2391;16.1857;48.1076;206.0;176.0;0.0;22;0.6363636363636364;22;87;4;15;1
20904;396920.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;2391;16.1857;48.1076;149.0;197.0;0.0;22;0.6363636363636364;22;87;4;15;1
20905;320274.0;6.0;Apis mellifera ligustica;Bienierer;2391;16.1857;48.1076;171.0;227.0;1.0;22;0.6363636363636364;22;62;10;15;1
20906;150085.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;2391;16.1857;48.1076;168.0;226.0;1.0;22;0.6363636363636364;20;72;4;15;1
20907;88488.0;8.0;Apis mellifera carnica;Beeraten;2391;16.1857;48.1076;134.0;227.0;1.0;22;0.6363636363636364;20;72;4;15;1
20908;436744.0;7.0;Apis mellifera carnica;Bienierer;2391;16.1857;48.1076;211.0;209.0;3.0;22;0.6363636363636364;22;87;4;15;1
20909;551500.0;10.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2391;16.1857;48.1076;182.0;163.0;0.0;22;0.6363636363636364;22;87;4;15;1
20910;184311.0;9.0;Apis mellifera carnica;Bienierer;7141;16.82;47.8419;229.0;201.0;6.0;14;0.7857142857142857;22;76;1;15;0
20911;435890.0;13.0;Apis mellifera carnica;Beedom;7141;16.82;47.8419;218.0;254.0;2.0;14;0.7857142857142857;22;62;10;15;1
20912;286160.0;14.0;Apis mellifera carnica;Beedom;7141;16.82;47.8419;145.0;249.0;5.0;14;0.7857142857142857;22;76;1;15;0
20913;280976.0;8.0;Apis mellifera carnica;Bienieten;7141;16.82;47.8419;227.0;249.0;0.0;14;0.7857142857142857;20;72;4;15;0
20914;192276.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;7141;16.82;47.8419;193.0;167.0;3.0;14;0.7857142857142857;22;76;1;15;0
20915;535095.0;11.0;Apis mellifera carnica;Beeraten;7141;16.82;47.8419;186.0;200.0;0.0;14;0.7857142857142857;22;62;10;15;0
20916;543376.0;16.0;Apis mellifera carnica;Beeraten;7141;16.82;47.8419;158.0;298.0;0.0;14;0.7857142857142857;20;72;4;15;0
20917;341608.0;8.0;Apis mellifera ligustica;Bienieten;7141;16.82;47.8419;188.0;181.0;0.0;14;0.7857142857142857;22;87;4;15;0
20918;153282.0;6.0;Apis mellifera carnica;Bienierer;7141;16.82;47.8419;143.0;202.0;0.0;14;0.7857142857142857;22;76;1;15;1
20919;120358.0;14.0;Apis mellifera ligustica;Bienierer;7141;16.82;47.8419;233.0;207.0;0.0;14;0.7857142857142857;22;62;10;15;1
20920;210438.0;9.0;Apis mellifera carnica;Bienieten;7141;16.82;47.8419;154.0;235.0;0.0;14;0.7857142857142857;22;62;10;15;1
20921;411552.0;8.0;Apis mellifera carnica;Beedom;7141;16.82;47.8419;186.0;185.0;0.0;14;0.7857142857142857;22;62;10;15;1
20922;230409.0;9.0;Apis mellifera carnica;Bienieten;7141;16.82;47.8419;146.0;212.0;4.0;14;0.7857142857142857;22;87;4;15;0
20923;1023264.0;17.0;Apis mellifera ligustica;Beeraten;7141;16.82;47.8419;265.0;237.0;2.0;14;0.7857142857142857;22;76;1;15;1
20924;287427.0;7.0;Apis mellifera carnica;Bienierer;9814;13.3444;46.8846;199.0;155.0;0.0;15;0.7333333333333333;22;87;4;15;0
20925;645029.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9814;13.3444;46.8846;263.0;200.0;0.0;15;0.7333333333333333;22;62;10;15;1
20926;281523.0;11.0;Apis mellifera carnica;Beedom;9814;13.3444;46.8846;251.0;197.0;0.0;15;0.7333333333333333;22;87;4;15;1
20927;327670.0;5.0;Apis mellifera ligustica;Bienenzuchtverein Ö;9814;13.3444;46.8846;240.0;202.0;3.0;15;0.7333333333333333;22;62;10;15;1
20928;171350.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;9814;13.3444;46.8846;157.0;260.0;2.0;15;0.7333333333333333;22;87;4;15;1
20929;514784.0;8.0;Apis mellifera ligustica;Beedom;9814;13.3444;46.8846;153.0;263.0;7.0;15;0.7333333333333333;22;87;4;15;0
20930;338324.0;7.0;Apis mellifera carnica;Beeraten;9814;13.3444;46.8846;225.0;143.0;0.0;15;0.7333333333333333;22;87;4;15;1
20931;69480.0;8.0;Apis mellifera mellifera;Bienieten;9814;13.3444;46.8846;200.0;233.0;2.0;15;0.7333333333333333;20;72;4;15;1
20932;84920.0;8.0;Apis mellifera carnica;Beedom;9814;13.3444;46.8846;175.0;172.0;0.0;15;0.7333333333333333;22;76;1;15;1
20933;272112.0;4.0;Apis mellifera carnica;Bienieten;9814;13.3444;46.8846;185.0;145.0;0.0;15;0.7333333333333333;22;62;10;15;1
20934;129206.0;11.0;Apis mellifera carnica;Bienierer;9814;13.3444;46.8846;145.0;198.0;4.0;15;0.7333333333333333;22;87;4;15;0
